SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
4NTTCOTWPI,O3431002,Referral,139,No,1
14IHXIPTPV,P6454331,Display,140,No,2
XLKAE495BE,P1349033,Display,451,No,6
EH2XU5W3EU,O4118199,Referral,374,No,5
QT95M4FNYT,O7389279,Direct,148,Yes,3
67ZMH131SK,P7271208,Display,103,No,2
BMQIFSU2D4,P8768904,Display,363,No,4
ZM2T2M8JIB,O7466571,SEO,178,Yes,2
DBRY5E0JDZ,P7836238,Display,122,No,2
VFBL9LPY9Q,P6026680,Display,86,No,2
ZSDDCKD5V9,P1654922,Paid Search,121,Yes,1
XFYMPUINV5,P9277408,Display,112,No,2
J6GINFMY0G,O3880220,Referral,74,No,3
SN61TYVK3S,P4948248,Display,159,No,1
BEL4DKZRBE,P1279403,Display,84,No,2
2SWN2IUEQP,P6371643,Paid Search,87,Yes,1
ZUBJ83LTSR,P6538854,Display,132,Yes,1
JHLTKA2JVV,O9285839,SEO,93,No,1
9CI1GLXYWH,P8382426,Display,151,No,3
O4B4LYETFK,P4126144,Paid Search,97,No,1
RSSLZ91EOS,O1187498,Direct,164,No,2
HYNUMG8O5F,O8180625,Referral,81,No,2
O444156VSY,P1192442,Display,74,Yes,1
4EGJ8UKEQ7,O7190728,SEO,121,Yes,1
V0P75URGQ7,P2256716,Display,114,No,2
2ELPI98BBA,O7129779,SEO,172,No,3
VDP64CLBYE,P4601000,Paid Search,541,No,4
EHTEIBWWZ0,O3716809,Referral,104,No,3
X7PIJODM3J,P3537419,Paid Search,146,Yes,2
ZFBE24QWXC,O2197979,SEO,75,No,1
IGYJKMPO98,P4626943,Display,92,No,3
BXMWCILFN7,P7008404,Display,65,No,1
3NAVHV96OH,P6808719,Paid Search,150,No,3
VH6LVYKCC7,P7601121,Display,177,No,1
W3R7QFYLKC,O9370784,Referral,313,No,4
GXRE6R0JWY,O1176054,Direct,572,No,5
7L9SR60IQR,O7654156,Direct,124,Yes,2
16TLC5L7WP,O8100613,Referral,164,No,1
6MYYU86M75,P5582593,Paid Search,114,Yes,1
2XKGFFXW2E,P9127210,Paid Search,85,No,1
H4DELQ8VSW,P7663572,Paid Search,136,No,2
39J5EMYHKY,P7669209,Paid Search,81,No,1
NLGIRMNVX9,P7849285,Display,157,No,2
DX9W58FWT4,O8602529,SEO,150,No,2
DFTTLM5P74,O3606261,Referral,64,Yes,3
RKB9J64GL4,O2323687,Direct,169,No,1
5GE9X8FH7X,O9259205,Direct,139,No,3
TORKMUTQJN,O4503783,Direct,162,No,1
LSAI6QQHW3,P8325534,Display,385,No,6
OUQQNX020C,O3566027,SEO,310,No,5
UBC8USKWKN,P2848213,Paid Search,159,No,1
MDUG58U9XV,O2456279,Direct,159,Yes,1
EEG9OIWY49,O8382129,Direct,91,No,1
76E1YZ8ILJ,O4989920,SEO,127,No,2
XTGITPCN3Y,P2429733,Paid Search,72,Yes,1
AGUIGQ2K6X,O6274764,Referral,69,No,2
WEXG65CNEF,O5470068,SEO,158,No,1
CBY0CXELLI,O2722610,Referral,136,No,1
6YZC51FZNX,P2367744,Paid Search,66,Yes,1
Q7LKIM8SRR,O4597000,Direct,93,No,3
UGC9GOQUTF,O7049522,Referral,548,No,4
23VE93C3ND,P6329667,Paid Search,163,No,1
0M5RZZT8YO,O5101097,Direct,63,Yes,3
O484HJS49N,O2244520,Direct,141,No,1
JQ5GM4M0C9,O9253230,Referral,108,No,3
GMWB3NRU55,P8205549,Display,555,No,5
PYVCEO2BD1,O1998796,Direct,113,Yes,2
HEGI25YR7B,P2223569,Paid Search,164,No,1
N0XZOMRSUC,P1007924,Paid Search,66,No,2
Q4E2441V0O,O5161014,Direct,82,No,1
V6SRU4W2SJ,O5552604,Direct,169,No,1
XHIBOHNJ79,O4672594,Direct,102,No,2
VO98PP03S3,O1361150,SEO,113,No,2
IWPHZKOKBH,O1333290,Referral,150,No,1
ZVTCR3KJA8,O4302093,Direct,110,No,1
JEBHVB5U2Z,P8548620,Paid Search,73,No,3
FBAXDHEDLI,P1198740,Display,105,No,2
ZEDVP7EYX5,O2570317,SEO,150,No,1
V3GKGZZ2OF,P9206892,Paid Search,71,No,2
3U7K83XCBV,P4094085,Display,92,No,1
OF0L6NPJRP,O5385644,Direct,79,No,1
B41NYAUVJQ,O6284552,SEO,75,No,2
8VATVFOV3L,P3775860,Paid Search,110,No,1
4GKRF6TAG5,O6616993,Referral,148,No,2
6T3W8NKZOJ,P3454281,Display,84,No,1
1OGIZDUCSD,P8904665,Display,96,No,2
8R3NIVG578,P7434465,Display,442,No,6
FM5VRJWBSD,P5482068,Display,447,No,4
DZULLYIGR6,P5647925,Paid Search,138,Yes,2
39SSSBS6N5,O1410745,SEO,108,Yes,1
Z6F1WKV66D,P5788335,Paid Search,142,No,3
22G4B9N8X8,O6832108,SEO,109,No,2
C6KCKS9BF1,P3046572,Paid Search,178,No,3
P3P2ULS194,P5514683,Paid Search,102,Yes,3
Y93L2B7ELE,O9277973,Referral,135,Yes,2
11TM40MNJ6,O8432822,SEO,80,No,3
N2WG2D7S6F,P9565406,Paid Search,145,No,2
C5VNLMMSPG,O7273617,Direct,153,No,1
9JF6WAA290,P2464143,Paid Search,105,No,1
EA7K0CQ9WH,P5905055,Paid Search,105,Yes,3
810MK8I2BW,P9833925,Display,137,No,2
Y9Q5VNT2JC,O4073095,Direct,119,Yes,1
BPNKD5G45H,O3802371,Direct,355,No,5
IAUM5KJ4BC,O9648801,Referral,179,No,2
GIZ3L6BR30,P1030789,Paid Search,111,No,2
ZBYZLZ0SNU,P3161085,Paid Search,142,No,2
WRYJXN2292,O7066891,SEO,165,No,2
J3AFTDZIR3,O4567989,SEO,98,No,1
CMMJ4PXK2W,O5384435,Direct,114,No,3
JQ3LNYELNE,P3356185,Paid Search,128,No,2
OBUPZ8QTYI,P7960080,Display,428,No,4
COM2HBD3IE,O5541884,Referral,120,Yes,1
CFAJP1Y10T,O7501113,SEO,321,No,6
7JGM1CRNQM,O7706790,SEO,83,No,2
QN6PH6OU8W,O3492594,Direct,151,No,3
L12WVOHM8L,O4130305,Direct,112,No,1
U9DWYYFRWK,P6548413,Paid Search,156,No,1
L7XQLPVESH,P7832954,Paid Search,471,No,4
PIYVA0L08T,P3469655,Paid Search,323,No,4
GEX8QMIUCQ,O4047018,Referral,481,No,5
NFN9857US8,P9373913,Paid Search,113,No,2
12MCLR2NH7,P3413724,Display,64,Yes,2
K60ZEIL0D7,P4476449,Display,144,No,3
SSIBHP9HTJ,O6372027,Referral,112,No,3
OD6VOMX2VL,O5906567,Referral,167,No,3
ZWWSY005MR,P2347348,Paid Search,70,No,3
HQ1X096XPE,P2034310,Display,563,No,6
QDCKKE8VY0,O1519333,Direct,102,No,2
TU2DF79S7Z,O5102118,Direct,504,No,5
UW76AFS2QM,O8499540,Direct,142,Yes,1
CH4BF2ZJUZ,O2629417,Direct,170,Yes,1
4GPYVJGYBM,O4098122,Direct,90,No,1
KNC0IMNYC7,P5049173,Display,122,No,3
YRJX5LTERH,O9576522,Referral,104,No,3
21G8LBEGB4,P8356001,Paid Search,84,Yes,3
KU1H2720CU,O2832116,Referral,544,No,5
K488FXDKGW,P7604643,Paid Search,148,Yes,2
IKMGSU192A,O6788802,Referral,127,No,3
NS6XKIM37W,O1442770,Direct,106,Yes,3
V868NNXGMI,O2132974,Direct,124,No,3
LM0N7JH6X0,O2012817,Referral,168,No,1
BR846P8VPM,P5719446,Paid Search,171,No,3
STB0AKQO1L,O7188017,Direct,74,No,2
9EU21X699J,P8141080,Paid Search,94,No,1
1C9O54XNRA,O7298644,Referral,418,No,4
TVQWLBPH49,O6654272,Referral,149,Yes,3
PFKU7V6VUB,P5425613,Display,563,No,6
46RAZI95G8,O6748252,Referral,79,Yes,2
IRSBE1N4Z6,P7286572,Display,100,No,1
5C6ZRUFMQP,P8634003,Paid Search,166,No,2
H2ANF675CQ,P7621720,Paid Search,416,No,4
514JM4Y0AV,O3763215,Referral,143,No,1
CKF6PU27ZJ,O6032501,SEO,362,No,6
606B0FC2XC,O1527605,SEO,94,No,3
6UAVW9KP6H,P9631420,Paid Search,127,No,1
KMRH3FV0K3,P6987476,Paid Search,90,Yes,2
CB4KRYAHNB,P2317558,Paid Search,89,No,2
D6J7JPBCNX,O4134349,SEO,102,No,2
QN1SO7YLWY,O8962938,Direct,129,No,3
LZ8CZE2DL9,O2594779,Referral,113,No,2
Y3B6BPF0WH,O3871514,Referral,167,Yes,2
Q0DE1RIE9K,O5469484,Referral,160,No,1
A0RS10POBV,O3289131,Direct,140,No,2
3S8WVRE8IF,P7468318,Display,84,No,3
WBE6611UNZ,P4298663,Paid Search,101,No,3
QBZ3LU4QW6,P7329966,Paid Search,413,No,6
4320DS4153,P7183073,Paid Search,126,No,1
LRJL4DFP9W,P6345022,Paid Search,164,Yes,3
D11CCVF0K5,O6884198,SEO,97,No,3
N7VHA64CD9,O9750521,Referral,373,No,4
ESOPLMVARW,O6671530,Direct,129,No,2
18Y0V7UT11,O4989983,Referral,88,No,2
W6H6PHQ98Q,P9643016,Paid Search,393,No,6
ZOO0LV3FL4,O5072298,Direct,66,No,2
76H5U6NI6C,O9014108,SEO,142,No,2
4N0BSK2G3O,O5227604,SEO,175,No,1
0ZMK8E1AXA,O4007652,Direct,82,Yes,3
1EAH2UPVFU,P3243671,Paid Search,80,No,1
LBV8ZB913H,P1156613,Display,138,No,3
2G0B7SY373,O1474039,SEO,131,No,1
Y15O08P90L,O7376431,SEO,149,No,1
2FHZ3YH21L,P5676994,Paid Search,179,No,1
29Z01SGFYX,P6242681,Display,62,No,3
VLU8YXHAER,O9768938,Direct,166,No,3
40UPY2K1Q0,P4606196,Paid Search,440,No,5
OOIKM43DH2,P3644819,Display,171,No,2
O1PSWJ4N41,P2091824,Paid Search,171,No,3
VNTSPTMPI1,O3708990,Referral,511,No,6
WESVI7I3MO,P8369677,Display,169,Yes,3
GJI7K20UY9,P6354193,Display,72,No,1
4AJFX9VOS9,O6134268,SEO,157,No,1
0I465Z08IR,O1107555,SEO,114,No,2
1ICOE86NLR,P6789127,Paid Search,152,No,1
GF79OHCNW6,O5639251,SEO,159,Yes,3
OFVSBB9EPS,P7348267,Paid Search,178,No,3
MUYN86KYH6,P9919678,Paid Search,139,Yes,2
4I8XUJNWO6,P6509304,Paid Search,140,No,3
DM4VVILU16,P6362612,Paid Search,158,Yes,1
ZVBAAZ9K1J,O5527319,Referral,172,No,1
A3E13ERD0B,P5764709,Display,86,No,2
O8QQ0Q306C,P6451045,Paid Search,167,No,2
GTNQQAQKMD,P7916697,Display,163,No,1
48UY2TUSW9,P3912091,Paid Search,142,No,1
JEUHD3N5JG,O2450961,SEO,133,No,1
2R78H3SB34,O3889107,Direct,84,No,2
5QFIZ4EZSC,O7880107,Referral,90,No,1
5PKLGSLRGX,P6660204,Paid Search,88,No,2
8177N1F8CF,O9331572,Referral,137,No,2
U73G9C0S79,O5651555,Direct,158,No,1
NF8S2MSSNM,O4857090,Referral,106,No,3
CJ12LWLGZZ,O9582090,SEO,112,No,1
PISU30TXM8,O1895815,Direct,84,No,3
4GGULLZ3W5,O8485727,SEO,177,No,3
YEFPPIYIA1,P4019805,Paid Search,97,No,3
MKKO306BM2,O6591677,SEO,61,No,2
1YVHKOHD8U,O1991263,Referral,94,Yes,1
JA1U11MVJ3,P9174942,Paid Search,111,Yes,1
3HYAWF7RFG,O4665512,Direct,547,No,5
SQIO9Z7BG9,P5033010,Paid Search,533,No,4
PR5EQKEXIC,P9045778,Paid Search,95,No,2
T4JRIO8CBE,P3793497,Paid Search,86,No,3
G49WSNXKM2,P1843240,Paid Search,99,No,2
2M2RADVCDK,O9297517,Referral,441,No,5
FCD2TBOPAR,O6568473,Referral,148,No,3
F3EGGSF1O7,P6663400,Paid Search,160,No,1
VQJXWL6SW8,P3018915,Paid Search,135,No,2
N5H56UKVM7,P1732894,Paid Search,166,No,2
RXEPA1787R,O3534976,Referral,171,Yes,2
NYU1MN0GST,P2440187,Display,80,No,2
4JGBDEGDCF,P2557425,Display,471,No,5
14UN1C6I02,P8011658,Paid Search,80,Yes,3
4JXIT551VM,O4855809,SEO,123,No,2
HXHN062435,O4378233,SEO,129,No,1
R97YNXADI4,O2550637,SEO,107,No,3
NEBLU094LC,P3002012,Display,538,No,6
YXDEF3HB81,P7089665,Display,80,No,1
D85X6N17SM,O4086691,Referral,77,No,2
SMAJJPCIGN,P4886884,Paid Search,176,No,2
DBB73RB8VJ,P5422086,Display,170,No,2
QXLR04F1LL,O2290297,SEO,146,No,2
OO4MTTVL36,O2779698,Referral,101,Yes,1
M6HQRMA1OX,P9139876,Paid Search,81,No,1
XFJYNMKZ9X,O3512522,Direct,82,No,3
C7A8KQ0I67,O5306196,Direct,156,Yes,3
7JRCVG7D0W,P6112774,Display,137,Yes,2
6ODNC0IZ24,O8113611,SEO,63,No,3
EDHI4M29JL,P7100943,Paid Search,85,Yes,3
2U8LY62O00,O5536357,Referral,499,No,6
29QG6RDS4C,P4355459,Paid Search,71,No,2
QTIWLAJS9H,O5377315,Referral,103,No,2
OQ0WDXY5R0,O4215412,Direct,78,No,3
Y2ERX42S9Z,P2599915,Paid Search,146,No,1
WB75VQBMPJ,O6376026,SEO,99,No,3
N3AMRR3K5B,P2486565,Paid Search,89,No,3
2ZYZJYAX4L,O8459820,SEO,65,No,1
S5147VYJQM,P4494267,Paid Search,72,No,1
FSD1P0NSUD,O9881323,Direct,72,Yes,2
5ZQ3E7D710,O2408540,Referral,147,Yes,1
RQX00OWATY,P3868409,Display,415,No,4
89SDQKEKVR,O4614876,Referral,113,No,1
G3ELX4UD4H,O5885006,Direct,165,No,3
HBJRAG8LIC,O9663887,Direct,122,No,2
J80EX84BYL,P1516555,Paid Search,90,Yes,3
6FXG41M3DY,O9482572,Direct,95,No,3
7SQH0GCY1R,O4554807,Referral,90,Yes,1
57M4GPO31P,O7090438,Direct,110,No,3
6KOG82VLY9,P3791004,Paid Search,73,No,3
1XA2B09XIC,O3345214,Direct,85,No,2
RZF3WPVLPY,O9914616,SEO,80,Yes,2
4M1KFDC4Q8,P8215219,Display,92,Yes,1
9L0EBKB75A,O2178681,Referral,85,No,2
E7QQ5UH4OV,P1459992,Paid Search,104,No,2
Q5314F3NGC,P9030488,Paid Search,454,No,5
6Y1QOLZLAV,P9194328,Paid Search,135,No,2
IKTRAG3B5I,O9093948,Referral,105,No,2
MOHG1QQ3TR,O2707008,Direct,152,Yes,1
Y448XVZ06S,P2848725,Paid Search,137,No,1
UFJOFOE275,O5908160,SEO,78,Yes,2
QT5CJOAYGR,P3890957,Paid Search,133,No,3
B6XHN3SEU6,O5649401,SEO,68,No,3
QS0BYXYVB0,P3679121,Display,146,No,3
5ES64FCTSD,O8352875,Referral,108,Yes,2
DRTWXJRA3G,O4639710,SEO,139,No,1
IVLXOJK9W0,P1135812,Paid Search,165,Yes,1
0JR6AN9MLH,P4531117,Paid Search,484,No,4
OIPJ6A6NZ4,O1090610,Referral,107,Yes,1
JMWGC0ZX31,P2426417,Paid Search,96,No,2
G4VXXG3W7Y,O2463142,SEO,153,Yes,3
C88HJQ4C1Y,O4395110,SEO,443,No,5
EYMA4HYPON,P1113206,Paid Search,133,No,1
BLCB5UBSWT,O8365251,Referral,151,Yes,1
B9XQ2HJ0M7,O6734577,Referral,78,No,2
WSCE2ZFW2N,O5506676,Direct,77,No,3
DXUEXHG5NT,O4231140,SEO,79,Yes,2
Z6TG0UU9HQ,O8991131,SEO,163,No,1
U3VO9KPL8D,P9933693,Display,78,No,3
08DMM42KG4,O3990402,SEO,171,No,3
WYU4GBGQQH,O2988249,SEO,508,No,6
3N41M74T94,O9641788,Direct,326,No,5
877F8DUM4B,O8125053,Referral,144,No,3
42ZTXGXV2V,O8833086,SEO,84,No,3
F052LHJNJH,P7960277,Paid Search,77,No,1
F2YXWCGITT,P5383006,Paid Search,103,Yes,2
FX8OV7I9DF,O7163589,Direct,80,Yes,3
K761KHPHDK,O1395788,SEO,75,No,2
TACP7QX01Y,O6413782,SEO,141,Yes,1
E1O1PDAJKI,P1505202,Display,122,Yes,2
FGFPYTGQWM,P4901064,Display,110,No,2
URMMD9B520,O3966135,SEO,416,No,4
2LPZK1H0AR,P3990473,Paid Search,115,No,1
5B8AY2L9D0,O9626826,Direct,103,No,1
MM3G7LNUG7,O8724893,Referral,72,No,2
0DSDD9H42Z,P5861404,Paid Search,98,Yes,1
DKA3PFSHZA,P9175947,Display,175,No,3
IB3YI6JL1G,O6602252,Referral,138,Yes,1
S6CLM2NAWY,O6872450,Referral,128,No,1
US0575YIFW,O2682724,Referral,75,Yes,3
3BJSS7VLYX,O1588628,Direct,505,No,6
B8WAEJHFRM,P2905732,Paid Search,78,Yes,2
ALZTZOA5Y0,P1651207,Display,377,No,4
9R4TTWMCY1,P8906078,Paid Search,150,Yes,3
PZP0HC6HKE,P6685708,Paid Search,71,Yes,1
DBJPB6QIYP,O2877832,Direct,171,Yes,2
TX4W7U1L8N,P2922254,Paid Search,80,No,3
CZ43DYIGBI,P8995459,Paid Search,440,No,6
ET2DI4FIFC,O3801199,SEO,116,No,1
HGABSET7TU,O8416947,Direct,139,No,1
24F4YQDAT8,O9165729,Referral,168,Yes,2
A6AJZVM0H2,O5976321,SEO,154,No,3
GHU38C9MIR,P9468091,Display,76,No,2
TKIEFCOJOR,P2867309,Display,574,No,5
H7V013O295,O5069082,Direct,75,No,2
BPBG5GE1QC,P6113309,Paid Search,163,Yes,2
NSU2B67BFK,P9362611,Display,156,No,1
R4LKHGS554,O7924260,SEO,125,Yes,1
XPVLPH7UD1,O6715953,Direct,116,Yes,1
APQ7M77FLL,P1725606,Paid Search,504,No,4
Y6TKCEMVOT,O6126089,SEO,78,Yes,1
YJKH1QSJWP,P3941614,Display,103,No,2
OBYV90KTPI,P8468920,Display,174,No,3
IUSR1QS0GR,O2171872,Direct,65,No,3
8IJNP6LOW3,P5545854,Paid Search,143,No,2
2HJUMU3PDF,O6517720,SEO,160,No,2
6AB3QJTCRX,P8268535,Display,165,No,2
SYAJQ9PQP9,O2644790,Referral,73,No,3
RNRLLHYQJF,O3258056,SEO,351,No,4
YGM2Z73V19,O8211144,Referral,135,No,2
AJU3UVM6XE,P7499506,Paid Search,60,No,2
HC59GZ5V4S,P4186729,Paid Search,116,No,3
NC3WQBUEZ5,O2672401,SEO,133,No,3
IJIQ9KRWP5,P8825641,Paid Search,73,No,3
FVZE8IRGPE,O2660896,SEO,69,Yes,1
LCBNVJ8AWK,P7899483,Paid Search,163,Yes,3
U6HP3Q9ZUB,O5494380,Referral,143,No,3
W7CNEZXX8G,P2013404,Paid Search,85,No,2
VIDBRPD489,P2865875,Display,114,No,1
T0VDO2BC63,O7172800,SEO,170,No,2
Z5VUZNQNA3,O2097688,SEO,168,No,1
Q2A5D9D81V,O4982207,Direct,61,No,2
T3V8992TFN,O4609967,Direct,449,No,6
LBHVQPC7H2,O9515527,SEO,119,Yes,3
XLWWWSPADH,P8628729,Display,114,Yes,3
VV6ZINR721,O8702323,Direct,109,No,3
9E6I272D35,P4244968,Paid Search,85,No,3
VH8P6D671L,P9675666,Display,159,No,3
0SFT0WU8JP,O2382578,Direct,135,No,3
00AJKZJT2H,P6521162,Paid Search,70,Yes,1
BIPG619IHM,P1293077,Paid Search,92,Yes,3
9AXCY33DTC,P3113592,Display,125,No,2
6O6IGYXCC5,O2041301,Direct,124,Yes,1
EM233PWKOR,O2764568,Referral,68,Yes,3
MWLBRXJCPM,O7937305,SEO,128,Yes,2
2VNDTKBMIN,O4609655,Referral,138,No,3
L84FU1AE09,O5074976,Referral,121,No,1
XNUONVMLI1,P7142890,Display,92,Yes,1
NPHL8J859H,O8779729,Referral,133,No,3
PI50I2H8LD,P5185156,Display,92,No,1
ZFM4N7ZSAS,O7501825,Referral,466,No,4
0ZE1F4YEAH,P6262461,Paid Search,519,No,4
KRCLD7280D,P6240828,Paid Search,106,No,3
K79N1ZVABO,P4732411,Paid Search,463,No,6
FGVE3U17V8,P2768432,Display,109,No,1
CH8YVS7QC2,P3603785,Paid Search,308,No,4
OI9DOQ5BQ9,O2760892,Referral,543,No,6
FP2YBJNV3S,O8626977,Direct,140,No,3
EVWMU3BVR9,P4537482,Paid Search,462,No,5
SO4YH84NCK,P2265705,Paid Search,84,No,2
BQKF1HBIAL,O3135217,SEO,87,Yes,3
A3A406Y4XC,P4377793,Paid Search,99,No,1
7ITFCZHVU5,P6793073,Display,134,Yes,2
33U69RKEAY,P1626852,Display,138,No,2
T88P5ZSH68,O4503378,Direct,124,No,3
T6SUC3CJSJ,P2449859,Paid Search,68,Yes,3
0B32SSPHCC,P5301115,Paid Search,168,No,1
1V1OLIETNA,P5272518,Display,159,Yes,1
5V1R95UI5I,O9554108,Referral,86,Yes,2
F57II5O235,P8040545,Display,155,No,1
FIDC7D57NC,O5782523,Direct,147,No,1
41CQ1NYK1C,P9576357,Display,548,No,6
X7QI7STWRB,O7354629,Referral,101,No,3
3KUN9WAEFB,P1231202,Display,124,No,1
VV21FJR7EH,O6583004,Direct,326,No,4
B0ZIBME5CC,O9826061,Direct,506,No,4
MEWL5QNJ4Q,O2862949,Direct,165,Yes,2
JXKHRY9XQ6,O5343334,SEO,164,Yes,1
VF9ZRUS6I6,O5697699,Referral,64,No,3
HFKD8ENRCE,O7470163,Direct,109,No,2
E79B5KKDB5,P5738060,Display,94,Yes,2
2OXGAXC5M2,P1769015,Display,61,Yes,2
0SEU9TGLJJ,O8658830,SEO,92,Yes,2
YDZIHVIXSE,P6550822,Display,104,Yes,1
YT79OTWMN2,O4731898,SEO,126,No,3
6APZU716W9,O2442361,SEO,140,No,1
8FZ20FJCJX,O5461636,SEO,574,No,4
TJOMSO4WAR,P7678194,Paid Search,71,No,1
LUIL59GO13,P4772094,Paid Search,155,No,3
DLJ5UQP83J,P7431459,Paid Search,102,Yes,1
WEZSP3QBQ9,O7748048,Direct,139,Yes,1
EL5MH3IZQZ,P7339479,Display,587,No,4
PN0LGJJIKE,O8833743,SEO,97,No,2
A5ASKR3J8L,P3816030,Display,80,No,2
MGCFX5IDDK,O8008204,Referral,102,No,2
1RSHTJCKIE,O8820662,Direct,97,Yes,2
JJJWAWCM3F,P7568677,Paid Search,143,Yes,2
5461JJ3057,O2172010,SEO,157,No,2
YP9KVDB4PW,P1550613,Display,154,Yes,3
V6UA691XZY,O1453312,Referral,165,No,3
2UPKB1YU7D,O5033850,Direct,566,No,6
151AZ2V1V5,O3797742,Referral,155,No,3
S2B7RLSZMS,O3032032,SEO,559,No,4
94VLJU85R1,P6910238,Display,137,Yes,1
K5BQ5B6I9W,P3320658,Paid Search,164,No,2
QMLAHNWS4V,O4377619,SEO,497,No,4
XUZ4CV1I90,P6374734,Paid Search,127,No,2
1KP5ARNY23,P5016756,Paid Search,88,No,2
WNN1IUTQWA,P4018159,Paid Search,176,No,3
VSYPFTLAZ9,O2776198,Direct,143,Yes,2
LQSILE98L8,P3722669,Display,114,Yes,3
EYP24T57WE,P4621721,Display,116,Yes,2
CUQKNSOM9X,P6600090,Display,179,No,3
SIZK97K9UW,P3212484,Display,166,No,3
5DH4WDQFBY,P4836267,Paid Search,169,Yes,2
XN62H3AH53,O9762109,SEO,124,Yes,2
3A1A7NAXIN,P7847230,Paid Search,176,Yes,3
2WA5SU07YR,P5138024,Display,119,No,1
5SACFMU5BM,P8106177,Display,103,No,2
RE515FX0BT,P7668152,Paid Search,86,Yes,3
I7SPX6ID7Z,O7398081,Direct,139,Yes,3
ITQ0MZ976F,P9272021,Paid Search,120,No,1
DPWMWZS16Y,O8289959,Referral,179,No,3
QXI5DU38YK,P3003385,Display,105,No,2
FRBNOQ8BRO,O1813744,Referral,162,No,2
85HRHOOCP4,P7948205,Display,115,No,3
ZWFF5V6E7Q,P3367399,Display,66,Yes,1
2C1OWUF580,O6331444,Direct,101,No,1
48O9INQ47X,O5761014,Referral,78,Yes,1
MIGB4RH5FY,O7800009,SEO,164,Yes,2
A2N5AV1POJ,O1913435,SEO,358,No,6
9LFP0XO6NC,P9651734,Display,79,No,3
8FNT30B34C,P9279492,Display,598,No,4
5I3R1NT1KU,O1605918,Referral,134,No,3
UUR46TLNOD,O6011680,SEO,73,No,3
JR62MZ6RVG,O3377974,SEO,132,No,3
G7ODY3CTGH,O2680281,Referral,173,No,2
O5FWNAECPD,O3865677,Direct,518,No,6
K545KXI7AO,P9769098,Paid Search,162,No,1
DGI117LSOL,O9713099,Referral,105,Yes,1
108YMKS4Z5,P7935735,Display,91,No,2
6CZ201VMET,O9238049,SEO,83,No,1
6K8ES4K43C,P7611867,Paid Search,116,No,3
HNDK4H1ZP0,P3112308,Paid Search,118,No,3
X13FBSZJ5U,P1681885,Display,76,No,2
N7XIQI4S9A,P3605197,Paid Search,66,No,1
QV2O0ESZVF,O8052297,Direct,96,Yes,1
XOA4YRKPXV,O5665173,Direct,140,Yes,3
I14YL2XKWV,O2102191,Referral,74,Yes,1
D2JEC39UA4,P7977780,Display,136,Yes,3
9R31PG7F3J,O6533573,Direct,339,No,6
2Q0PJUD8AK,O4495658,SEO,174,No,1
HXKS3GFKXX,O3053076,Direct,510,No,5
KK5YC7Z940,P2272348,Paid Search,102,Yes,2
Q5ZI49IKKF,P2025662,Paid Search,137,Yes,3
SZDPICOMVL,P7734213,Display,117,No,2
NOQDJ7UZ72,P5785988,Paid Search,565,No,5
8C558C8DLW,O5875968,Direct,176,No,3
RNGNILF9XZ,P9032358,Display,90,No,1
EF93GRSTYI,P7396717,Display,138,No,2
S2R0VSLW1L,O9226834,SEO,74,No,1
YSOPZ58X5G,O1629336,Referral,62,Yes,2
K9A81XVAEP,P9036064,Paid Search,106,No,2
I48KXAZB5A,P7392396,Display,178,Yes,2
A3TDCER9N9,P5052136,Paid Search,320,No,6
WBHAO2RD38,O1130880,Direct,158,Yes,3
IJBAFJKFK5,P3566848,Display,153,No,2
IFR5I11AHZ,P9518902,Display,120,Yes,2
OAET0EDTMQ,P3448123,Paid Search,116,No,1
6VTCVDRVO0,P2724252,Paid Search,140,No,2
OCKQ45ZVSD,P5467427,Paid Search,164,Yes,3
R6M4Z44FDU,P5665508,Paid Search,74,No,1
JYDFXN9I1U,P3027439,Paid Search,114,No,2
7O8C4T0509,P9734636,Display,88,No,3
A4P4NPL0JM,O1901384,SEO,580,No,4
CTN9T9QWG7,O9460468,Direct,73,No,1
J71V1EASDQ,O1124817,Direct,529,No,6
4FWHD787UG,P3769544,Paid Search,90,No,3
P8QNM8I3FS,P4874195,Display,159,No,3
831LJGCXPB,O4629410,Referral,116,No,3
B0YFVLFJUJ,O6907424,SEO,496,No,6
VPFN7NXK4X,O3422026,Referral,157,No,1
81BGK578JN,P9706460,Display,128,No,1
LJ8MUBJK3P,O8705363,Referral,522,No,4
7ZGBRTCTTZ,P8015311,Paid Search,164,No,2
NDTUJVBMFH,O8081503,Direct,179,No,3
DZPM259KJS,P9094332,Display,101,No,3
WLHYW7TKRZ,P2804386,Display,160,No,3
DIYKJ42Z0B,P1366580,Paid Search,115,Yes,3
ZMAL8VA1YY,P4846273,Display,78,No,1
YJZ2MM2L3V,O2956589,SEO,98,No,3
QIGBG9V5N9,P1288842,Display,75,Yes,1
UIMV8HCFTL,P1671723,Display,92,No,1
J3BYJXSA2P,P4863693,Display,82,No,1
JLQ49IVFZJ,O3639139,Direct,152,Yes,1
4VJ6BLUBMO,P9342378,Display,124,Yes,3
XCDSDZ2X28,P5660096,Paid Search,85,Yes,2
UK9DWCGPCI,P8492825,Display,110,No,2
TGSSGCNZKA,P1765797,Paid Search,69,No,1
924ZZSZ5ZU,O7206354,Referral,63,No,1
AB49BUMNYZ,P5871200,Display,66,No,1
