SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
DB2NZJSVWP,P5592358,Display,80,No,3
G2F1EFG2SJ,P9012124,Paid Search,116,Yes,2
MZL5CZCP3E,O1503783,Referral,178,No,1
ISF3V68VHW,P8657699,Paid Search,116,No,2
D62HFVSUXO,O6712810,Direct,152,No,2
17Y5RAD9QJ,O3963946,Direct,78,No,3
29CXSSEH8F,O1987371,Referral,172,No,3
9JTB97938F,P6550249,Paid Search,60,No,3
OSD0ULGMPF,P8952981,Paid Search,139,No,1
32IB1STH2O,O1551631,Direct,159,No,2
MTWGPEXXYC,O9188638,SEO,116,No,2
OQ6V47K10J,P4193219,Paid Search,113,No,1
9ZNW56H60R,P9638063,Paid Search,152,Yes,3
MAMBMQIVBO,O2159775,Direct,136,No,3
PSCXNRCP2O,P9150580,Paid Search,152,No,1
AE093OIMI7,P4929046,Paid Search,97,No,3
12X8AEC715,O5725425,SEO,123,No,1
54XORMSNU6,O8565794,Referral,90,Yes,2
SWD3PWMFYH,O8028326,Direct,92,Yes,1
ISGGWOMG1B,P4876561,Display,151,Yes,2
P6N015MYQP,O4952932,Referral,98,Yes,1
TQZ2LDRSH9,O8106923,Direct,110,Yes,1
Y46OPJJDZ0,O9676022,SEO,121,Yes,3
JID47YEP2T,P4145463,Paid Search,95,No,1
SP8P68JIOH,O8276421,SEO,147,Yes,1
YWFHCPYR8X,P3453326,Display,115,Yes,3
IMUI0O9H51,O2812075,SEO,76,No,2
P83W4J92R2,O2680733,SEO,62,No,1
4UU9QZLNW9,O5421746,Direct,127,Yes,1
TZI0P41OSK,P4759562,Display,75,No,3
VYHQEHV4M2,O5353639,Referral,102,No,3
85WDAHCX6I,O8979563,SEO,156,No,1
1TZ995E2WI,O4651773,SEO,123,No,3
8F7L1R9NSY,O9111132,Referral,91,No,3
3K4KT8CJ6I,P9864140,Display,162,No,2
J04FNVNCPD,O3358464,SEO,156,No,3
APCWGISSQ6,P7595947,Display,68,No,1
JB4WHZHPS0,P7882154,Paid Search,107,No,1
0CLJVWUD6W,P3143228,Paid Search,133,No,3
2TO54RYHYN,O6191055,SEO,145,No,1
7K6DKS0Y2D,P9750037,Paid Search,83,No,1
CYF8MZ3JY8,P8706060,Paid Search,131,No,3
FGHKIS6NEH,P4950841,Paid Search,93,Yes,1
MYGRSTBVZC,O1456508,Direct,174,Yes,3
UG0IQRBR15,P9098817,Paid Search,335,No,4
BH6MNVEED0,O2216153,SEO,160,No,1
GMS37RLWBX,O5681882,Direct,120,Yes,3
414XDA25LA,P1764356,Display,162,No,3
KUZLYSEXJ9,P8730351,Paid Search,85,No,3
OQ3FC73LEZ,P9997971,Display,311,No,6
M2JSS695OV,P1807414,Paid Search,71,No,1
ADTKSFLU6G,P2603863,Display,114,Yes,2
8OZAP9HJ44,O5459562,Referral,88,No,2
ISGAPVNT85,O5894901,SEO,128,No,2
DTQNQ6L5JX,O6938848,Direct,174,No,1
NGGLNP8UED,P3930393,Display,160,No,2
OBEOEGYKQ6,P7371334,Paid Search,124,No,1
Y84BT285UK,P9068501,Display,136,Yes,2
WPVQUPKXZJ,O9981090,SEO,103,Yes,3
0AILSJ9CQV,O8480780,Direct,81,No,3
33ARAWI229,O1359354,Referral,111,No,1
4IM9ILOD80,P6420147,Paid Search,305,No,6
2LU8TH7E3G,O1853276,Referral,92,No,3
MIN8FLT0OM,P3702913,Display,528,No,6
RT9OFBJ8NY,O8201313,Direct,175,No,1
TVDNF8P24K,P8358046,Paid Search,118,Yes,2
NCTR71XHZG,O4431613,SEO,153,No,1
75YYW3OZKO,O8900916,Direct,156,No,1
UNCJ0BHZ0U,P3620544,Paid Search,75,Yes,2
SCBUZ2QQGU,O4970144,SEO,74,Yes,1
GGQKGT7LCA,O5547154,Direct,168,No,3
JTRDQKQRI7,P7523934,Display,129,No,1
GCUQGX9U2B,P5830453,Paid Search,179,Yes,1
UUAV0THNFG,O4679672,Direct,459,No,5
NBZ5BRL2B2,P4306260,Display,64,No,1
EQY72QU1WA,P9079384,Display,112,Yes,3
02GAOF9ON7,P9850735,Display,395,No,6
EA0HSDESLH,P1323104,Paid Search,103,Yes,1
ZJAOJX8GD3,O5248541,Direct,155,Yes,1
TCPD66WE0S,P7156395,Display,120,No,2
9763ANB8YF,P4159875,Paid Search,147,No,2
X65N2ILR17,P6865931,Display,160,No,2
SBOTHNBWLU,P1365279,Display,81,No,1
YYPDE3KOO2,O1767364,Direct,110,No,1
J3IBB8NH3C,P5691102,Display,325,No,6
LVLORPJ97F,P3755199,Paid Search,172,No,1
EA1SRLTSQA,O1408655,Direct,104,Yes,3
CRUCMWNGZ4,P6258340,Paid Search,138,No,2
JS5WJ0M8ZG,O6022190,Direct,513,No,6
KQVZEMMXS5,P4599561,Display,155,Yes,2
U5GB1BMCHD,O3246540,Direct,117,Yes,3
NNMGSS94SE,O7372810,Direct,98,Yes,2
BDTGH6G0PA,O7397050,Referral,164,No,1
KA5NNU6CWS,P2599711,Paid Search,140,No,3
G6ZSXKT48H,O5706688,Direct,89,No,1
V2E80KROYA,O1094657,Referral,120,Yes,3
U529NL7NRZ,O4445447,SEO,154,Yes,1
0JOPC8EVDC,P5155500,Display,143,No,3
N0JEYFWOJF,P6514441,Display,88,No,1
SLUR14NIQ0,O8556629,Referral,172,No,1
YPEH7NBDHA,O8742112,Direct,108,Yes,1
O9IQM65E6N,O5619753,Referral,63,No,3
QQ0N59ZATC,P9707294,Display,115,No,1
GQOXSGSQRK,P9385906,Display,129,No,3
C2VPTE2A2L,O6421427,Referral,93,No,3
ZPS5H5QPCK,O7822566,Referral,174,Yes,2
SC4YC8EASW,P2684527,Paid Search,118,No,3
KZRFESYP4K,P8394721,Display,150,No,1
6KSOT1UEBU,P8165903,Paid Search,172,No,3
OQ2CAOJ7WM,O2584359,SEO,97,Yes,3
3N8OUFNG60,P8095896,Display,156,No,2
OZOK6EN37R,O1638775,Direct,141,No,3
A47V8BO5WB,P1299930,Paid Search,74,No,2
833462QT4H,P7962916,Display,136,No,1
SGZ4XFUPKJ,O1475895,Direct,117,No,3
4HV1MDK6HN,O2911298,SEO,306,No,6
RENFMKMNPU,P8967266,Paid Search,153,No,2
G4DUFRDQQ2,O1943813,SEO,78,No,2
5RCV8MXXHQ,O2267737,Referral,62,No,1
6VB607DS8N,O4851397,Referral,146,No,2
DABUTM4TAB,O4285338,SEO,74,No,2
E0QXX8CBMT,P9727845,Paid Search,97,Yes,2
OUWGT16F3D,P5497297,Paid Search,145,Yes,3
F33QK9FBWI,O3737491,Direct,122,Yes,2
5F4INTDD7G,P4490995,Paid Search,69,Yes,2
ERWD6EK2LR,P9812364,Paid Search,102,No,3
NLY6IAQ78H,P4754114,Display,163,No,1
ATLGODWFC4,O9412121,Referral,117,No,2
7GFCS4GJZD,P6420502,Paid Search,119,Yes,2
PVRT80WTEY,P5929036,Display,128,No,3
QKHNS3T9E3,O2774902,Referral,64,No,1
0NGY8RLEEN,P9917861,Display,61,No,2
LSNLNZ6AED,O8752004,Direct,154,No,2
9GJ2LMJF1A,O2711941,Direct,92,Yes,1
Z4RH51ORAQ,P8454208,Display,300,No,4
ZH078E9LZO,O6713515,Direct,174,No,2
575UEJZIQZ,O2188024,Referral,172,Yes,3
5Q99KXWNZU,P4897703,Paid Search,79,No,1
NILK8L99GS,P9798399,Paid Search,118,No,2
I8V6Y3D2DK,O4758400,Referral,166,Yes,2
M8XV3FMZ70,O6167103,Direct,141,No,2
JA7AB5ICQC,O5785431,SEO,76,Yes,2
QQJF7CB8P6,P2338428,Paid Search,179,Yes,1
XJQTN3RAHC,O5261862,Referral,128,No,1
YCFBOYMTJ3,P9914245,Display,106,No,2
M8MBVJ5A13,P9626314,Display,98,No,2
DVF3JP1ZOG,O5003835,SEO,67,No,3
KVNLN5WZ5C,O7961526,SEO,88,No,3
CRFHIWDTE7,P3817524,Display,121,Yes,3
XWV1402T03,O5821482,Referral,174,Yes,1
DPQIBMPYE6,O8675988,Referral,118,No,1
MHWBZHJ6BP,P9750480,Paid Search,132,No,2
Z2E34YOZKM,O8190498,Referral,80,Yes,1
APKE6TRQBL,P4345323,Paid Search,130,No,1
TUO9C7DO4U,P1357501,Display,62,Yes,3
03I526ONG9,P9180211,Display,65,No,2
3I1GFSEZZ5,P9383007,Display,130,Yes,3
42J0TVNIIG,O9178929,SEO,172,No,1
KEQSGVHREH,O8346366,Direct,63,Yes,3
772QCVHCWG,P3118924,Display,112,No,3
6RZY5MO977,P1607743,Paid Search,64,Yes,1
IIYN7H4AFF,P4277348,Paid Search,75,No,2
CVV79YW0NK,P4953070,Display,593,No,6
DHUF4BL9RX,O5383365,Direct,61,Yes,2
FQ25945BOS,P7003073,Display,128,No,2
A4L3O72FTL,P5522125,Display,145,No,1
CR141TX1S6,P9341282,Paid Search,92,No,1
MQVEXEMFVU,O9181750,SEO,154,No,3
2GNLEH098Q,O8881120,SEO,308,No,5
CSOPRF8I7V,P8665303,Display,143,Yes,2
F3EEDCOVMI,O6882648,SEO,153,No,3
07O1UQ3KQZ,P5373257,Display,137,No,2
ZLNDHBZZL1,P2477640,Display,159,No,1
DA4YLE83WZ,O7412484,Direct,168,No,1
02C1F2J9RE,P9479474,Paid Search,146,No,2
MVMLEWGCNZ,P3258360,Display,147,No,2
HMPLZ3YWPD,P3354286,Paid Search,142,No,3
CHWEPRR40Q,O3947226,SEO,101,Yes,1
2HFYZ88RRZ,O2633778,Referral,177,No,1
0QUIY4A4UF,P1402651,Paid Search,66,No,1
HJMLXULU1D,P7173337,Display,86,No,3
WWZS80BF5O,O1256751,Direct,81,Yes,3
BFKXHP8TBE,P9300542,Display,173,No,3
HRMGRIKQOK,O7772187,Referral,107,No,2
WRE1V69TRH,O7108987,Direct,158,Yes,3
KZR66UJKOG,P3835198,Display,130,No,3
RNT6P55F28,O8016145,SEO,154,No,1
XD1XJTT0ZV,O3559405,SEO,133,Yes,1
F3V7MN9V03,O5186593,Direct,135,No,1
GF001X9MRR,O9500136,Referral,98,No,2
G0M19B84AJ,P3495698,Paid Search,386,No,5
WZMMKM2880,P8591302,Display,102,Yes,1
U3ATWMENAE,P7980244,Display,108,No,3
FJMYNJ2HRM,O5438797,SEO,120,Yes,2
6GXUEQ6Y8Q,O8248001,Referral,118,No,3
QVAK010HVF,P8613929,Display,117,Yes,3
L33B5FOFVT,P3299486,Display,136,No,2
UG6OPHWW6T,O6088878,Referral,146,Yes,1
3KZG35Z9M3,P2697371,Paid Search,85,No,3
0QU93NTW5D,P4022564,Display,93,No,1
T6TH7Q1G1A,O9567412,Direct,459,No,6
KN9YRATUQU,P4957583,Display,84,No,3
4I4GDWGUZC,P3295499,Display,130,No,2
RAVAYR8QXH,O1319600,Referral,86,No,2
RLNW6E2U5O,P8767985,Paid Search,133,No,2
BKIFNITJ38,P6469564,Display,175,Yes,3
4EZ8C2HOS2,O3027733,Referral,156,No,2
866FR5RIDL,P5369778,Display,128,No,1
EB7BQHF50H,P2947136,Display,433,No,6
KUQNLPEKW8,P5289858,Paid Search,164,No,1
DSJA8KZYRN,P2569187,Paid Search,132,No,2
KD8K7KVPWR,P5259415,Paid Search,85,Yes,2
3UPXBWRSMG,P4953001,Display,121,No,1
YOX2HXPJQ3,P1110789,Display,408,No,6
9RSBH0UTSB,O2234410,Referral,93,Yes,1
MWP0KECEZ8,O6649516,Referral,65,No,2
6FZ7U1RDYK,P2428415,Paid Search,100,No,2
FEQGE62RJO,O3687267,SEO,145,No,1
CK3QYSD3YU,O8362452,SEO,133,Yes,3
M0HUOW0EB1,P9607922,Paid Search,79,Yes,1
3PB3PCKICW,P2824353,Display,74,No,1
IHJS4M1QG8,P7138734,Display,61,No,1
2BYTWSRGH3,O2379201,Direct,175,Yes,1
IN33L7X3WC,O7769484,Referral,89,No,1
Q9EJ5CFH1C,P8666968,Paid Search,535,No,4
ZEXK7FQSIM,O1362976,SEO,148,No,3
UEJ29R2PL9,P8343825,Paid Search,177,No,3
9H2VPA5Q2M,P6235208,Display,138,Yes,2
3WTJT1WHL8,O5270879,SEO,68,No,2
VOWIDORFMP,O8739851,Direct,133,No,2
TPJNOGYXYJ,O5297362,Referral,123,No,2
SJPUZA7LGE,P1141864,Paid Search,101,No,3
YXXEZ7O4SF,O5546701,SEO,138,No,2
0KZFNIY4CM,P5915282,Display,155,No,1
MBB9V5OU54,O7608962,Direct,140,No,1
IV2A67HD07,O8911318,Direct,149,No,2
VIMPS1ZX6Z,P3401196,Display,164,No,1
4QXRSOZ96L,P1096994,Display,165,Yes,3
0QBIBJC5Q6,P3823422,Display,81,Yes,2
YXJ86L6BDX,O1643740,SEO,83,No,3
L5W5I9D5GU,P9289299,Paid Search,161,No,3
XMOQQT61Y9,O9274468,Direct,123,No,2
DFHWHDYWCG,P3272241,Display,91,No,3
Y5GUPT6SXV,O4382081,Direct,169,No,1
XUMMLWD0U2,O5323669,SEO,160,Yes,2
VZK27VDNH2,P4122305,Paid Search,146,Yes,1
M8YDH0M531,P2461879,Paid Search,90,No,1
YMOIBV5TRX,O7997494,SEO,152,No,1
TYE1K8SMSU,O6267762,Direct,118,No,2
T64WV7ZEGG,P9326710,Paid Search,86,Yes,2
76EJ46185L,P1767032,Paid Search,102,No,1
2MYATPE98P,O1342916,Referral,129,No,1
YAT8XFP2VV,O8041126,SEO,70,Yes,3
J6G6S3K5YH,P9297450,Paid Search,154,No,2
XJJ0RNCF9V,P9387182,Paid Search,136,Yes,1
FMLNS6CMF2,P9224738,Display,152,No,1
C6PK37K9CP,O6745196,SEO,118,No,3
03JWUSFH64,P8683216,Display,140,No,2
N3PZU1LMRV,O2821638,Direct,120,Yes,1
9AQYZBN0DX,P3002421,Display,173,No,2
WD97HCQLGX,P2084112,Display,116,No,1
3X1YR661F7,P1714510,Display,62,No,2
4GK72CX3RI,O8401003,Referral,123,Yes,1
O3IZ02YSYH,P9643143,Paid Search,97,No,1
D68QQ550PI,O6748148,Direct,115,Yes,2
IN5YIZX7L3,P2852556,Paid Search,121,No,2
OD6KB98B5Z,O5095594,Direct,157,No,1
JBJX2RF08T,P9873062,Paid Search,174,No,1
WZUP4SAS30,O7868686,Referral,91,Yes,3
1FO2PLN8WU,P2712462,Display,144,Yes,1
RZ4MCVOB7C,P7197821,Display,126,No,2
USIVOB3T1P,P4323083,Paid Search,73,Yes,2
6MLM0HN12Z,P5505784,Paid Search,75,Yes,2
2YRAO394YG,O5374400,SEO,161,No,2
RHFZDTGX9W,O5221434,SEO,75,No,1
ZRZSPBR7Z7,O1380314,SEO,153,No,3
68U0E19162,P9487540,Paid Search,163,No,2
F4K16RIADY,P8110556,Paid Search,117,Yes,3
CH0I55KUNT,O1231045,Direct,172,No,2
5NXPBLH14M,P3548099,Paid Search,162,No,1
MW6GXHJ42K,O9531348,Referral,132,No,2
4OWJ453P95,P4427836,Paid Search,174,No,2
OPWK6W116D,O2021600,SEO,487,No,5
ZLTZOQP90F,O8399031,Referral,90,No,3
PF0DRRQVTD,P4671721,Paid Search,64,No,2
Q8YIMUW9CO,O9072960,SEO,149,No,2
3Z4WKPY34E,P2977701,Display,125,No,1
JQFT6D07VD,O3278829,Referral,120,No,2
CA5THKC0CR,P7116554,Paid Search,75,No,3
LJTXVH98XV,P5940684,Paid Search,97,Yes,1
DN553O1W7C,P2913672,Display,63,No,3
KRP6CX364K,O5859860,Direct,126,No,1
DGZFTW2BIO,O5244805,Direct,133,No,3
JS8QEH10IS,O1389521,SEO,170,No,1
D0MR33Z1T0,O3874782,Referral,77,No,2
6FW897RALF,O7988345,SEO,126,Yes,2
VPFVXRU7QF,O5866410,SEO,131,Yes,1
1DF7AZLQUJ,O6527854,SEO,179,No,2
IUU07M2E91,P2174549,Paid Search,494,No,5
M41WSDHANE,O4494628,Referral,111,No,1
ZPG5TXNYTD,P2286711,Paid Search,87,No,1
13VBTA1RDP,O6672597,SEO,61,No,2
HL7N9KZOWM,P4296139,Display,70,Yes,1
UUI66L2SE6,O2417663,Direct,148,No,2
HX2FUHXTNJ,P1367715,Paid Search,128,Yes,2
HOZVIX7VV9,P5609227,Paid Search,144,Yes,3
4V6R6SKN1E,P6299543,Paid Search,332,No,6
HXXSLQ84XM,P5853639,Paid Search,90,No,3
NRIZ7DFEB7,P1323511,Paid Search,117,No,3
AZDEF2PL0C,P4138644,Display,178,No,1
TLX8S42X42,O4738287,SEO,100,No,3
8X0LK9RLEM,P1162567,Display,169,No,2
XXZ3G2XGKC,O7284874,SEO,175,No,1
2VBH0MRMBM,P3911473,Paid Search,71,No,2
VHJNAFQOPL,P8762204,Paid Search,89,No,1
MILVYY5J5E,O3231692,Direct,155,No,3
ALXPFOD44S,P1237221,Paid Search,177,No,1
96DSRAZQRO,P5733245,Display,61,No,2
Q6V1NXJ5SS,P5125710,Paid Search,69,No,1
D5GIUDBATR,O1675546,SEO,144,Yes,3
WSYRMYG0QT,O6431239,SEO,140,No,1
UL6EPFYO0T,O3529164,Direct,103,Yes,2
K5BJ8BFD7V,O1629057,SEO,176,Yes,2
9B3WUX4TRU,O5270126,Referral,162,No,1
Q3XL2I8HVW,P3803087,Paid Search,107,Yes,2
ZTYB59QO4J,P2082219,Paid Search,155,No,3
1N0876U5PH,O7445853,SEO,70,No,2
323TX8X42M,O4982320,SEO,130,No,1
39LMXKJGJ3,O6621872,Referral,71,Yes,1
UFKYNNFWMC,O9298401,Direct,159,No,3
9ISW2SA39V,O4138621,Direct,84,No,1
GL3SDUJQ8S,P9987161,Display,435,No,4
NF6QBQ7PYG,P2200764,Paid Search,109,Yes,2
IOLC9FVGZT,P7236267,Display,131,No,3
MZSP5WWAMG,O9027419,Direct,89,No,2
NLZRIVRW22,P4748530,Display,146,No,1
C4E10YVVD4,P4349848,Display,166,No,2
PY4NWZWKIP,P1404403,Paid Search,145,Yes,2
94KWR212O4,P7063719,Display,142,No,3
24U66VLDZ5,O3191225,SEO,161,No,3
ZZVSQ4K6HZ,O7149967,SEO,109,No,1
X2WJTOIP1M,P6285995,Paid Search,164,No,2
2LKSAU9KA7,O6388838,SEO,108,No,2
9SHQFI1QN3,O7144798,SEO,120,No,3
L2HAUDE0D5,O5747285,Direct,108,No,2
8UDLH5TT8C,O2925408,SEO,84,No,1
PXEQVLOL54,P1843943,Paid Search,92,Yes,3
DMYZ2WSE31,O7457523,Referral,160,No,1
LBOGQMPHAX,P5074654,Paid Search,131,No,2
KP1KXQTU6S,O9934928,Direct,122,Yes,3
X4XVD9TSMS,P4071175,Paid Search,102,Yes,1
SLE051N8E9,O8034470,SEO,65,No,1
EB7W6JR7F6,O9676844,SEO,140,No,1
79GU2QEG4X,O5013490,SEO,455,No,5
SJ2J5E9IGA,P8716052,Paid Search,94,No,1
3OK0CVT6MB,P4118596,Display,96,No,3
IASWMS95AU,O7177451,Referral,163,Yes,3
CH167IZTIC,O9627778,SEO,147,Yes,2
IKRCCYQZIW,O4308781,SEO,110,Yes,3
CX7WXNLD3W,P8530691,Paid Search,80,No,2
HLQU07RJ70,O1795038,Referral,118,Yes,3
VLO83FKSGD,O7002770,Referral,79,No,2
0QINJ4HLSK,P3964578,Paid Search,131,No,2
8CS0M5J57Z,O6653104,Referral,171,No,1
JS6TK32F0A,P5547341,Display,116,No,1
AF2VMS7TD9,O2600568,Direct,96,No,1
OSI7EK1IC1,P5343637,Paid Search,164,No,2
SIFMUYQ68B,P3694407,Display,132,No,3
CYB8J18GPL,P8623229,Paid Search,385,No,4
Y64D0GZXSH,O7704265,Referral,110,No,3
BWQ19YC92C,P3311586,Paid Search,149,No,2
KZE1E04W0C,P4191719,Display,147,No,2
Q20NDCX0N6,P3596915,Display,152,No,2
A59HJ4A2F6,P4483001,Paid Search,132,No,2
QHX9HQNWHS,O1472752,Referral,103,No,3
XIJC3JOFQ4,O2738190,Direct,74,No,2
1EB1LA9ING,P8887485,Display,90,No,2
R63UF82W6Y,O8889649,Direct,169,No,3
KYTT4H0BO8,O4184568,SEO,123,No,1
J8NT2Y8SW8,P2836127,Display,150,No,2
RPWA208UA9,P5288776,Paid Search,74,Yes,1
LFL7E6H0QB,O9708008,Direct,109,No,3
AWOB7PQTHJ,O2098365,SEO,78,Yes,2
ZDE1U3NI66,P8556441,Display,101,Yes,1
Y9GHEGHWMI,P6428671,Display,456,No,4
MONEYOLK50,O9654969,SEO,96,Yes,2
HGUCYAPQ93,O9298869,Referral,67,No,2
TS9COQGMQX,O6574015,SEO,77,Yes,2
T1WB56PJQM,O2379340,Direct,92,No,2
CI86R7A5HJ,P4731673,Paid Search,105,Yes,1
ND9AUZDJ5R,O2608856,Direct,172,No,2
K65X9IAU33,P3455632,Display,152,No,1
1AP13HZQD8,O9266628,Direct,60,No,1
2L9BSJ0QUX,P3456530,Display,63,Yes,2
OO807A682I,P6852238,Display,137,Yes,2
WCEYT3OQ8B,O4447197,Direct,110,Yes,2
QZE567YXPW,O3884833,Direct,112,No,3
0DLBA0EXZW,O3846088,Direct,89,Yes,3
KBMI7CTRS2,P6950088,Display,176,No,1
M2RTBEZSBM,O5893905,SEO,169,No,3
E2QDYMBEPK,O7459192,Direct,109,No,3
8E68YTW4Q0,P8919953,Display,69,Yes,2
RU5U0SPTMD,O3297030,SEO,121,Yes,2
0RBXPVCUWL,O7109299,SEO,90,No,1
6K9KP9KRIO,P3030235,Paid Search,125,No,2
P2NMAC2T2U,P7051968,Display,91,No,3
QFZ2SXRSYT,O9287001,SEO,74,No,2
ZRJPRDTGWZ,P5584344,Display,110,No,2
PMB044CYGE,O7438826,SEO,77,No,1
4N8UD8808L,O8373058,Direct,66,No,2
F1APG467YS,P8636872,Paid Search,157,No,3
D4RVRFSB80,O3393813,Referral,119,No,3
F7KA2KTFYT,P9371627,Paid Search,146,No,3
TLZ56EC7V8,P2792581,Display,132,No,3
BQY8I1O2UX,O5207016,Direct,119,No,3
JOBBEPY18K,O8141736,Direct,85,No,1
FYFEBUJSAT,O6707360,Referral,141,No,2
B8G2YOX5NG,O1925686,Direct,80,No,3
U4IGMDHZR4,O4407496,Direct,91,No,2
NE34WBFFSE,O7847983,Referral,73,No,3
LDD4G2F485,P5356155,Display,597,No,6
U8E723L6UA,P2941965,Paid Search,175,No,3
N7C2BW5QKZ,O7667032,Direct,177,Yes,1
E3KEQGAU0M,P4626313,Display,100,No,2
HVOVBYVGQI,P2382824,Display,176,No,3
S6E3K58ZOQ,P5895294,Paid Search,95,No,1
OX9F4Q4FBN,P7864929,Display,168,No,2
47U2JTUL8E,O9017489,SEO,155,No,3
HMOR60HD59,P6638690,Paid Search,124,No,3
X8P4U3PRUU,P2425139,Display,170,No,1
31M3L8MB23,P4837793,Paid Search,62,No,2
7MDS0G5BD6,P1257753,Paid Search,79,No,2
GG8HH2LTLU,O6557574,SEO,88,No,1
KTWQNI2D6G,O3836707,Referral,120,No,1
8F6D5KZIV6,P4186723,Paid Search,165,No,3
B9AMJLTGCR,P8169687,Paid Search,160,No,2
A82XNHFXTC,O2488635,Direct,101,Yes,3
SNTM0G6GBC,O4426594,Direct,163,No,3
M1YR9WHN45,P2802679,Paid Search,100,No,1
5ELCWNMU1Q,O7644149,Referral,65,Yes,1
3EUOZV3PR4,O5977618,Direct,89,No,2
IEEU5CVKEG,P4849240,Paid Search,109,No,1
J4VXWB4QZ5,O9399495,Direct,145,Yes,1
ZAZQQIGH47,O1785790,Direct,75,Yes,3
UNVKFDAGDT,O9392036,Referral,122,No,1
VEW86QCXBN,P9898060,Paid Search,93,Yes,2
3FXQMMPEAJ,P1489225,Display,176,No,3
NGF9ZSJKQW,O7934072,Referral,83,No,2
9EEHKRLYEH,P7491115,Paid Search,100,Yes,2
LT5G8NKT6L,O8814228,Referral,73,No,3
U7MCO15ICR,O6543665,Direct,101,No,3
TYVQHQ5SEX,P2425909,Display,81,No,2
Y5MQO9D9GA,O7188802,Referral,147,Yes,1
12VVVRVVKE,O2597788,Direct,77,No,3
SIS2Z166EW,P7903867,Paid Search,110,No,1
MOJKFHNG3P,O2539475,Referral,92,No,2
O9U2FSNQJI,O8323356,Referral,155,No,3
GA2DSI05DW,O8071262,Direct,133,No,2
OEX7YN3QFQ,O1584086,SEO,124,No,1
V0SJFZ1B1C,O7547561,Direct,84,No,3
0J8WMABSOY,O8304517,Direct,70,Yes,2
C6R627TGF0,O9473319,SEO,165,No,3
Z3KKULRE2P,P2133255,Paid Search,145,Yes,2
DSBOYL44S8,O8855186,Referral,136,No,2
JO9CF6541T,O4265188,Direct,78,No,3
I5JN8K4JBX,O9949364,Direct,145,Yes,3
3ZRPD9ZXBX,P4306284,Display,175,No,2
645H01J4GN,P8896178,Display,116,Yes,3
T8QL6J4X54,P6564832,Display,162,Yes,2
0CGNHT4L17,O5965322,Referral,146,No,2
2AZ4UUX554,P1047377,Display,164,No,1
M6XEICC2L6,P8949708,Display,100,Yes,1
8CSSF4KVR0,O1955054,Direct,106,Yes,2
FOHDLGBGYJ,O5331657,Referral,594,No,4
54ITV4ZYSA,O1636819,SEO,89,Yes,3
PHH1LTRQA6,P6843769,Display,152,Yes,3
SZ6P83BWOD,P4866019,Paid Search,143,Yes,1
TMASSAEF6B,O9115525,SEO,84,No,2
WGZLMME69O,P4705739,Display,79,No,3
QSM3RBLPAI,O4849906,SEO,145,Yes,2
R1EGYFJUJU,O4538206,Referral,127,No,2
IW3FO0QDJF,P6076218,Paid Search,86,Yes,1
0Y5QRIY1Q9,P3292948,Display,178,No,2
B6EI435AQM,O8335778,Direct,153,Yes,3
E12191QP6F,P7343073,Display,135,Yes,2
LDMU814CEW,O3187143,Direct,71,No,2
EHEBV49ER8,P1853202,Display,85,No,1
S5C9Z4YSG4,P8877497,Display,67,No,1
LXFPK3PIQQ,O2403057,Referral,92,Yes,1
N3BGFMN3SL,O3470860,SEO,133,No,3
2SX5R13HTH,O9263381,Direct,100,Yes,1
WKWB77L9CZ,P8209467,Paid Search,122,No,3
5KVQ1VXNGY,O6207081,SEO,69,Yes,1
ZSF4F4Z8Q6,P5765475,Display,87,No,2
QJA3LH4ME9,O7371641,SEO,103,No,3
PNSJBHDS9G,P6539378,Display,120,Yes,2
2WF6DS3UJJ,P3999480,Paid Search,80,No,2
OR5X5RJC1V,O7780619,Referral,132,No,2
3OVBHY6A8D,P8091001,Display,169,No,2
YXCEOZQCD0,P8549908,Display,126,Yes,1
A8B67ZXIQW,O5768681,SEO,138,No,2
TPDQQ3Z7F6,O3503176,Direct,133,No,3
HAHMQK5ZG8,O3166390,SEO,380,No,6
3B5IMK2EVA,P6493223,Display,174,No,3
2YZBCDXOKS,P8438682,Paid Search,129,Yes,3
6650FMZZ18,O2343111,SEO,173,Yes,3
KDE8XFNJWG,P8764096,Display,159,No,1
VUUOEYDGJ0,O8655283,Direct,106,No,1
I7XZ1WLRTZ,P1721298,Paid Search,103,No,1
0Y4UVU4L13,P6945486,Display,422,No,5
KFPRT4FASN,O4207989,Referral,99,No,3
SV62V1ZG80,O8087160,Direct,139,Yes,1
0ULS2B7RCU,O5811291,SEO,82,Yes,3
RV4RSA3487,P4318891,Paid Search,69,No,2
HWAQRW19DT,O3769587,Direct,142,No,2
ZTLBC1IC1N,O7813973,SEO,177,Yes,2
99YW1TKJA7,P9233815,Paid Search,105,No,3
LXWDRJ6PFH,O7259379,SEO,103,Yes,2
A3L3MS40JK,P1867707,Paid Search,109,No,2
EICJ10IBNO,P3470591,Display,138,No,1
WYK9T8G32Q,O1420293,Referral,107,Yes,2
8F4NJLMA51,O3424075,Direct,166,Yes,3
MJ8YN5MTOS,P2593598,Display,107,Yes,2
O1JQWILTET,O8762678,Referral,161,No,2
N2YMVXMVLE,P9905386,Paid Search,83,No,1
FHNPIR8HO9,P8646203,Paid Search,130,No,3
MEYIN12Q9S,P1119298,Paid Search,173,Yes,1
