UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
UaNPk,O5268289,1P Audience,37,Male,109737,Android,Smartphone,Microsoft Edge,"Huntington, West Virginia"
UJ7Ex,P3232918,Custom Audience,30,Female,60545,Android,Tablet,Microsoft Edge,"Charleston, West Virginia"
UieXR,O4521160,1P Audience,52,Male,156076,macOS,Desktop,Microsoft Edge,"Charleston, West Virginia"
U0TSI,O2531187,3P Audience,48,Female,167625,Windows,Laptop,Microsoft Edge,"Morgantown, West Virginia"
UU9jv,O7426736,3P Audience,28,Female,66350,iOS,Smartphone,Safari,"Morgantown, West Virginia"
UfZ7e,P9442671,3P Audience,33,Female,78800,Android,Smartphone,Microsoft Edge,"Morgantown, West Virginia"
UGSmF,P4526035,3P Audience,21,Male,40466,Windows,Desktop,Microsoft Edge,"Charleston, West Virginia"
UnuUa,O9134108,3P Audience,55,Male,179396,iOS,Tablet,Safari,"Charleston, West Virginia"
UOSQm,P3233941,Custom Audience,46,Male,152878,macOS,Desktop,Microsoft Edge,"Morgantown, West Virginia"
UTui2,O3753302,Custom Audience,21,Male,52773,Windows,Desktop,Microsoft Edge,"Morgantown, West Virginia"
UTui2,O4904336,3P Audience,21,Male,52773,iOS,Tablet,Safari,"Charleston, West Virginia"
UXPcv,P3122512,3P Audience,50,Female,122935,iOS,Tablet,Safari,"Huntington, West Virginia"
UqcfI,P2789805,Custom Audience,17,Female,58361,Linux,Laptop,Mozilla Firefox,"Huntington, West Virginia"
U4S9V,P3442230,Custom Audience,37,Female,80724,Windows,Laptop,Microsoft Edge,"Huntington, West Virginia"
UeRvg,P6298977,1P Audience,36,Female,89001,macOS,Desktop,Microsoft Edge,"Charleston, West Virginia"
Uqqyq,P9658106,1P Audience,44,Female,100187,iOS,Smartphone,Safari,"Huntington, West Virginia"
UmpVf,O2830202,1P Audience,26,Female,76584,macOS,Desktop,Microsoft Edge,"Morgantown, West Virginia"
U61fv,P4413376,1P Audience,51,Female,160777,Windows,Desktop,Microsoft Edge,"Charleston, West Virginia"
UaJEU,O2828373,1P Audience,42,Female,109696,iOS,Smartphone,Safari,"Huntington, West Virginia"
UEmdh,O4426635,1P Audience,32,Female,61711,Windows,Desktop,Microsoft Edge,"Huntington, West Virginia"
U45Rr,O4835566,3P Audience,34,Female,60455,macOS,Desktop,Microsoft Edge,"Morgantown, West Virginia"
UqwFW,P9341676,3P Audience,54,Female,193818,Android,Tablet,Microsoft Edge,"Charleston, West Virginia"
UGIgu,O2842710,Custom Audience,28,Female,64079,Android,Smartphone,Microsoft Edge,"Charleston, West Virginia"
U3ffs,P2224881,3P Audience,17,Female,48648,iOS,Tablet,Safari,"Charleston, West Virginia"
Uvik7,O8580669,Custom Audience,30,Male,68620,iOS,Smartphone,Safari,"Charleston, West Virginia"
UBk2v,P8060305,3P Audience,52,Male,187511,Windows,Desktop,Microsoft Edge,"Charleston, West Virginia"
U9bxr,O1840537,Custom Audience,44,Female,113262,iOS,Smartphone,Safari,"Huntington, West Virginia"
UfWBe,P2380904,1P Audience,34,Female,65053,macOS,Desktop,Microsoft Edge,"Morgantown, West Virginia"
UuQZk,O9130872,3P Audience,55,Female,172899,iOS,Smartphone,Safari,"Morgantown, West Virginia"
UidXi,P4317861,1P Audience,31,Male,78706,iOS,Smartphone,Safari,"Morgantown, West Virginia"
UFusg,O2314515,3P Audience,23,Male,55641,Android,Smartphone,Microsoft Edge,"Charleston, West Virginia"
UJAyv,P2808093,3P Audience,49,Female,152668,Android,Tablet,Microsoft Edge,"Charleston, West Virginia"
UwfQN,P4283400,Custom Audience,38,Male,96833,Android,Tablet,Microsoft Edge,"Morgantown, West Virginia"
Ube7A,O7209909,1P Audience,55,Female,184534,Windows,Laptop,Microsoft Edge,"Morgantown, West Virginia"
UcUEw,P5982692,1P Audience,45,Male,91552,macOS,Laptop,Microsoft Edge,"Huntington, West Virginia"
Ua0cf,O1845903,Custom Audience,25,Female,41122,Android,Tablet,Microsoft Edge,"Charleston, West Virginia"
UaLbp,P6004880,3P Audience,36,Female,104828,Android,Tablet,Microsoft Edge,"Charleston, West Virginia"
UaPch,P6581581,1P Audience,37,Female,104174,Android,Tablet,Microsoft Edge,"Charleston, West Virginia"
UAXcH,P9300132,3P Audience,24,Female,57718,Windows,Desktop,Microsoft Edge,"Huntington, West Virginia"
U4QXW,O3866037,1P Audience,28,Female,79034,Android,Tablet,Microsoft Edge,"Huntington, West Virginia"
U6fx1,P8079880,3P Audience,32,Female,61586,iOS,Tablet,Safari,"Charleston, West Virginia"
Ube7A,P6013134,Custom Audience,55,Female,184534,Windows,Laptop,Microsoft Edge,"Huntington, West Virginia"
UI4HS,P3837368,1P Audience,19,Female,41723,Android,Smartphone,Microsoft Edge,"Charleston, West Virginia"
UKppG,P8851071,Custom Audience,24,Male,44469,iOS,Tablet,Safari,"Charleston, West Virginia"
U7qLk,P2428259,1P Audience,32,Female,63397,Android,Tablet,Microsoft Edge,"Morgantown, West Virginia"
UtUjx,O8087319,Custom Audience,18,Female,51362,iOS,Smartphone,Safari,"Huntington, West Virginia"
UtLpc,P7779258,Custom Audience,17,Male,51936,Android,Tablet,Microsoft Edge,"Morgantown, West Virginia"
UNtLC,P3751264,Custom Audience,28,Male,67823,Windows,Laptop,Microsoft Edge,"Huntington, West Virginia"
UQyXi,P8516748,Custom Audience,51,Male,139381,macOS,Laptop,Microsoft Edge,"Morgantown, West Virginia"
UGSmF,O5776366,1P Audience,21,Male,40466,Windows,Laptop,Microsoft Edge,"Huntington, West Virginia"
U6eLy,P6646332,3P Audience,21,Male,42271,Windows,Laptop,Microsoft Edge,"Huntington, West Virginia"
UW6GK,P1986361,Custom Audience,28,Female,67701,iOS,Tablet,Safari,"Seattle, Washington"
UGIgu,O3344388,Custom Audience,28,Female,64079,iOS,Smartphone,Safari,"Spokane, Washington"
UHwpH,O9661273,1P Audience,44,Female,116515,Windows,Desktop,Microsoft Edge,"Spokane, Washington"
U53KY,O4781022,3P Audience,38,Female,91642,Linux,Laptop,Mozilla Firefox,"Spokane, Washington"
UH3CH,P5413575,1P Audience,37,Female,90075,Android,Tablet,Microsoft Edge,"Tacoma, Washington"
UFusg,O7047476,3P Audience,23,Male,55641,Linux,Laptop,Mozilla Firefox,"Seattle, Washington"
UrNNV,P1668231,1P Audience,31,Male,65221,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
UbTIA,O3439130,1P Audience,29,Female,62114,Windows,Laptop,Microsoft Edge,"Seattle, Washington"
U0fGe,O6692769,1P Audience,30,Male,67652,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
UtVlw,O6982130,3P Audience,42,Female,83278,Linux,Laptop,Mozilla Firefox,"Tacoma, Washington"
U3uEj,O6977137,1P Audience,53,Male,174517,Android,Smartphone,Microsoft Edge,"Tacoma, Washington"
UoSWo,P2165049,1P Audience,29,Male,76818,iOS,Smartphone,Safari,"Spokane, Washington"
Uvik7,P9902852,1P Audience,30,Male,68620,Android,Tablet,Microsoft Edge,"Tacoma, Washington"
UHAXE,P9168799,Custom Audience,45,Male,107447,Linux,Laptop,Mozilla Firefox,"Spokane, Washington"
UOLDx,O6292799,1P Audience,20,Male,40641,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
UKCJA,O1293326,Custom Audience,19,Male,41580,macOS,Laptop,Microsoft Edge,"Tacoma, Washington"
UdMuN,P4177552,1P Audience,33,Female,69044,Linux,Laptop,Mozilla Firefox,"Spokane, Washington"
UQVWk,P1906968,Custom Audience,44,Female,95900,Linux,Laptop,Mozilla Firefox,"Tacoma, Washington"
UCR5u,P6121939,1P Audience,31,Male,61176,iOS,Tablet,Safari,"Spokane, Washington"
ULTQL,P2371659,Custom Audience,26,Male,64160,Android,Tablet,Microsoft Edge,"Seattle, Washington"
UcMGp,P7878082,1P Audience,47,Female,198108,macOS,Desktop,Microsoft Edge,"Tacoma, Washington"
UAL9y,P6201817,Custom Audience,28,Female,73440,iOS,Tablet,Safari,"Spokane, Washington"
UuezP,P9789149,Custom Audience,25,Male,49837,iOS,Smartphone,Safari,"Spokane, Washington"
U4QXW,O9513795,1P Audience,28,Female,79034,iOS,Smartphone,Safari,"Spokane, Washington"
UQAfT,P1175165,Custom Audience,29,Male,70093,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
Uj26t,O1920678,1P Audience,30,Female,62059,iOS,Smartphone,Safari,"Tacoma, Washington"
UzFFn,O4744908,Custom Audience,49,Male,188115,Android,Tablet,Microsoft Edge,"Spokane, Washington"
UqcfI,O7723467,1P Audience,17,Female,58361,macOS,Desktop,Microsoft Edge,"Tacoma, Washington"
UrNhf,O5444630,3P Audience,41,Male,82216,iOS,Smartphone,Safari,"Spokane, Washington"
Uxr13,P5960367,3P Audience,52,Male,145437,Android,Tablet,Microsoft Edge,"Tacoma, Washington"
UfJV9,P5325538,3P Audience,42,Male,101049,Windows,Laptop,Microsoft Edge,"Spokane, Washington"
UFgXm,O4798558,1P Audience,53,Male,187642,macOS,Laptop,Microsoft Edge,"Spokane, Washington"
UqcfI,P9396126,3P Audience,17,Female,58361,macOS,Desktop,Microsoft Edge,"Tacoma, Washington"
UH7Ve,P9273357,1P Audience,52,Female,168238,Android,Tablet,Microsoft Edge,"Seattle, Washington"
UYt4q,P1206346,Custom Audience,34,Female,78242,Android,Smartphone,Microsoft Edge,"Spokane, Washington"
Ugr7u,O3272565,Custom Audience,48,Male,138350,Android,Smartphone,Microsoft Edge,"Spokane, Washington"
UaJEU,P9323877,3P Audience,42,Female,109696,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
Ugr7u,O8075015,3P Audience,48,Male,138350,iOS,Smartphone,Safari,"Seattle, Washington"
UDQ4X,P6609803,3P Audience,55,Male,152200,macOS,Desktop,Microsoft Edge,"Seattle, Washington"
UaJEU,P4056184,1P Audience,42,Female,109696,iOS,Tablet,Safari,"Tacoma, Washington"
UH3CH,P2510367,3P Audience,37,Female,90075,iOS,Tablet,Safari,"Tacoma, Washington"
UBNoy,O1970488,3P Audience,16,Female,59934,Android,Smartphone,Microsoft Edge,"Seattle, Washington"
UeRvg,P8494114,3P Audience,36,Female,89001,iOS,Tablet,Safari,"Spokane, Washington"
U9jrj,O1323117,Custom Audience,18,Female,58272,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
Ul4nz,P6987101,3P Audience,35,Male,74362,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
U5FS9,O8313765,3P Audience,17,Female,56775,Android,Tablet,Microsoft Edge,"Seattle, Washington"
UZpS5,P5612000,3P Audience,36,Male,110206,Android,Tablet,Microsoft Edge,"Tacoma, Washington"
UB92a,O8851093,Custom Audience,31,Female,61207,Windows,Desktop,Microsoft Edge,"Spokane, Washington"
USlyT,P2582349,1P Audience,39,Male,89036,Android,Tablet,Microsoft Edge,"Seattle, Washington"
UKCJA,P4510835,1P Audience,19,Male,41580,Android,Smartphone,Microsoft Edge,"Seattle, Washington"
UcDVl,P6607567,Custom Audience,24,Male,53254,macOS,Desktop,Microsoft Edge,"Tacoma, Washington"
UCugS,O8140783,1P Audience,29,Female,73273,iOS,Tablet,Safari,"Spokane, Washington"
UK06S,O7117324,3P Audience,48,Male,145403,macOS,Desktop,Microsoft Edge,"Seattle, Washington"
UNUic,O4833366,1P Audience,52,Female,152360,Android,Smartphone,Microsoft Edge,"Seattle, Washington"
UjSl5,O8553143,3P Audience,54,Male,174343,macOS,Desktop,Microsoft Edge,"Seattle, Washington"
UvNo1,O8990915,3P Audience,50,Male,196684,macOS,Laptop,Microsoft Edge,"Seattle, Washington"
UKppG,O3063880,1P Audience,24,Male,44469,iOS,Smartphone,Safari,"Seattle, Washington"
UXsQH,P9418656,1P Audience,41,Male,99638,Android,Smartphone,Microsoft Edge,"Spokane, Washington"
UYt4q,P7369056,1P Audience,34,Female,78242,Android,Tablet,Microsoft Edge,"Seattle, Washington"
UiZLG,O8353207,1P Audience,40,Female,101461,Windows,Desktop,Microsoft Edge,"Spokane, Washington"
UEykv,P2795363,1P Audience,50,Male,174499,Android,Smartphone,Microsoft Edge,"Tacoma, Washington"
Uk4IG,O9045762,3P Audience,21,Female,46301,Linux,Laptop,Mozilla Firefox,"Seattle, Washington"
UD4o2,P3298583,Custom Audience,50,Female,151597,iOS,Tablet,Safari,"Tacoma, Washington"
UtLpc,P5293931,1P Audience,17,Male,51936,Linux,Laptop,Mozilla Firefox,"Spokane, Washington"
U05u0,P8499015,1P Audience,54,Male,135634,Windows,Desktop,Microsoft Edge,"Tacoma, Washington"
UK5y3,O8716731,1P Audience,48,Female,175995,iOS,Smartphone,Safari,"Spokane, Washington"
UieXR,P4315727,1P Audience,52,Male,156076,Windows,Desktop,Microsoft Edge,"Spokane, Washington"
UW6GK,P6194573,1P Audience,28,Female,67701,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
UiSly,O7129095,1P Audience,31,Female,74845,Android,Tablet,Microsoft Edge,"Spokane, Washington"
USbQW,P4546011,Custom Audience,32,Female,75519,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
U3ffs,P6499610,3P Audience,17,Female,48648,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
UG7Mc,O5737673,1P Audience,33,Female,70355,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
UiraG,P4259501,1P Audience,40,Female,86551,Linux,Laptop,Mozilla Firefox,"Tacoma, Washington"
UfWBe,O8345800,Custom Audience,34,Female,65053,Linux,Laptop,Mozilla Firefox,"Seattle, Washington"
UZ4PJ,O6703423,3P Audience,51,Female,142606,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
UYniv,O8820603,Custom Audience,51,Female,133456,Windows,Desktop,Microsoft Edge,"Seattle, Washington"
UKi2E,P1253011,1P Audience,44,Male,84781,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
UThyd,O7246608,3P Audience,51,Male,199831,Android,Tablet,Microsoft Edge,"Tacoma, Washington"
UG7Mc,P7355120,1P Audience,33,Female,70355,macOS,Laptop,Microsoft Edge,"Seattle, Washington"
UeuHS,O4286637,1P Audience,25,Female,56478,iOS,Tablet,Safari,"Tacoma, Washington"
UcX4n,P2109286,Custom Audience,23,Female,52399,macOS,Desktop,Microsoft Edge,"Tacoma, Washington"
U7nTA,P4321024,1P Audience,41,Male,108243,Android,Tablet,Microsoft Edge,"Seattle, Washington"
UoSWo,P6763968,3P Audience,29,Male,76818,Android,Smartphone,Microsoft Edge,"Spokane, Washington"
UJ8ER,O1912444,1P Audience,32,Female,63967,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
Ur2Fd,P9339097,1P Audience,35,Male,76506,Android,Smartphone,Microsoft Edge,"Spokane, Washington"
U2y40,P7705493,Custom Audience,43,Female,102688,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
U7KND,P9852912,3P Audience,44,Female,95374,Linux,Laptop,Mozilla Firefox,"Tacoma, Washington"
UkxZn,O4536860,1P Audience,33,Male,77836,macOS,Desktop,Microsoft Edge,"Tacoma, Washington"
UG4UK,P5145414,Custom Audience,21,Male,43705,iOS,Tablet,Safari,"Tacoma, Washington"
UKCit,O3979570,Custom Audience,22,Male,45813,iOS,Smartphone,Safari,"Seattle, Washington"
UpbFP,P2859106,3P Audience,36,Female,102000,Windows,Laptop,Microsoft Edge,"Tacoma, Washington"
UdhRW,O5691532,3P Audience,41,Female,98511,Android,Tablet,Microsoft Edge,"Seattle, Washington"
Uvwjc,P2317971,3P Audience,25,Female,40265,macOS,Desktop,Microsoft Edge,"Tacoma, Washington"
UmEa7,O8566262,Custom Audience,50,Female,135693,macOS,Laptop,Microsoft Edge,"Spokane, Washington"
UPuU0,P3256701,Custom Audience,33,Female,69066,iOS,Tablet,Safari,"Tacoma, Washington"
UQKpm,O5246010,1P Audience,40,Female,113820,macOS,Laptop,Microsoft Edge,"Tacoma, Washington"
UaPch,P6074618,1P Audience,37,Female,104174,Linux,Laptop,Mozilla Firefox,"Spokane, Washington"
UwFnN,O4117004,1P Audience,38,Male,111019,Windows,Desktop,Microsoft Edge,"Spokane, Washington"
UQidj,P6780306,Custom Audience,50,Male,184786,macOS,Desktop,Microsoft Edge,"Spokane, Washington"
UD4o2,P7858106,Custom Audience,50,Female,151597,Linux,Laptop,Mozilla Firefox,"Seattle, Washington"
UG7Mc,O9762623,3P Audience,33,Female,70355,iOS,Tablet,Safari,"Norfolk, Virginia"
UG7Mc,O7503977,1P Audience,33,Female,70355,macOS,Laptop,Microsoft Edge,"Chesapeake, Virginia"
U7nTA,P5765542,1P Audience,41,Male,108243,Android,Smartphone,Microsoft Edge,"Virginia Beach, Virginia"
UAXcH,O8017187,3P Audience,24,Female,57718,iOS,Smartphone,Safari,"Norfolk, Virginia"
Um7p0,O6636406,1P Audience,17,Female,40810,Android,Smartphone,Microsoft Edge,"Virginia Beach, Virginia"
UcaPP,P1775967,Custom Audience,50,Female,179418,iOS,Tablet,Safari,"Chesapeake, Virginia"
UrNhf,P9172408,3P Audience,41,Male,82216,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UGSmF,P4654374,1P Audience,21,Male,40466,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UpbFP,O1376704,1P Audience,36,Female,102000,Linux,Laptop,Mozilla Firefox,"Chesapeake, Virginia"
UxEFv,O7582263,3P Audience,28,Male,68365,Android,Smartphone,Microsoft Edge,"Norfolk, Virginia"
UKppG,O1977806,Custom Audience,24,Male,44469,iOS,Smartphone,Safari,"Norfolk, Virginia"
UT0JV,O2147387,Custom Audience,30,Female,65680,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UaYZh,O7018107,1P Audience,23,Female,59360,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
URJyj,P9454878,3P Audience,40,Male,98000,Android,Smartphone,Microsoft Edge,"Norfolk, Virginia"
U0HhS,P6027180,1P Audience,38,Male,87120,Android,Tablet,Microsoft Edge,"Chesapeake, Virginia"
U9Ag7,O1926804,Custom Audience,26,Male,63133,Windows,Desktop,Microsoft Edge,"Chesapeake, Virginia"
Uzxa3,O9481745,1P Audience,41,Female,107828,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
U8p9m,O8632102,3P Audience,26,Female,66560,Android,Smartphone,Microsoft Edge,"Chesapeake, Virginia"
Uwy8N,O8893452,1P Audience,44,Male,110014,Linux,Laptop,Mozilla Firefox,"Virginia Beach, Virginia"
UfWBe,O3777863,3P Audience,34,Female,65053,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UpD3n,P6810946,3P Audience,40,Female,87512,Android,Smartphone,Microsoft Edge,"Virginia Beach, Virginia"
UIkGY,P6335441,3P Audience,24,Male,55141,Android,Tablet,Microsoft Edge,"Chesapeake, Virginia"
UgPdD,O2127742,3P Audience,24,Female,57983,Windows,Laptop,Microsoft Edge,"Virginia Beach, Virginia"
UpbFP,O6018311,3P Audience,36,Female,102000,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UmEa7,O6661130,Custom Audience,50,Female,135693,Android,Smartphone,Microsoft Edge,"Chesapeake, Virginia"
UFusg,O4680944,1P Audience,23,Male,55641,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UwfQN,P5415799,Custom Audience,38,Male,96833,iOS,Smartphone,Safari,"Virginia Beach, Virginia"
U4TUk,P6388328,Custom Audience,34,Male,72749,Android,Tablet,Microsoft Edge,"Norfolk, Virginia"
UEBsi,O3879227,1P Audience,32,Female,67467,macOS,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
U2vEg,P1720264,3P Audience,39,Male,100292,Windows,Laptop,Microsoft Edge,"Virginia Beach, Virginia"
UNtLC,O2422287,3P Audience,28,Male,67823,iOS,Tablet,Safari,"Norfolk, Virginia"
UgPdD,O8668736,3P Audience,24,Female,57983,Windows,Laptop,Microsoft Edge,"Chesapeake, Virginia"
UieXR,P6018894,1P Audience,52,Male,156076,Android,Tablet,Microsoft Edge,"Chesapeake, Virginia"
UXWGj,O7763136,3P Audience,23,Female,51569,macOS,Laptop,Microsoft Edge,"Norfolk, Virginia"
UrNNV,O9785925,Custom Audience,31,Male,65221,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UidXi,P1194845,1P Audience,31,Male,78706,Linux,Laptop,Mozilla Firefox,"Virginia Beach, Virginia"
UcaPP,P8473398,1P Audience,50,Female,179418,iOS,Tablet,Safari,"Chesapeake, Virginia"
UKj2K,P7303690,1P Audience,34,Male,77145,Android,Smartphone,Microsoft Edge,"Virginia Beach, Virginia"
UiFrE,P7444042,Custom Audience,50,Male,183901,Windows,Laptop,Microsoft Edge,"Chesapeake, Virginia"
UKppG,O1520935,3P Audience,24,Male,44469,Windows,Desktop,Microsoft Edge,"Chesapeake, Virginia"
UFgXm,O7145554,1P Audience,53,Male,187642,Linux,Laptop,Mozilla Firefox,"Norfolk, Virginia"
U61fv,O9487434,1P Audience,51,Female,160777,macOS,Laptop,Microsoft Edge,"Norfolk, Virginia"
UH7Ve,P1839347,Custom Audience,52,Female,168238,iOS,Tablet,Safari,"Virginia Beach, Virginia"
UzzoT,O8868556,3P Audience,51,Male,122514,iOS,Smartphone,Safari,"Virginia Beach, Virginia"
UcMGp,O8364381,3P Audience,47,Female,198108,macOS,Desktop,Microsoft Edge,"Norfolk, Virginia"
Ur2Fd,O4698603,3P Audience,35,Male,76506,Linux,Laptop,Mozilla Firefox,"Chesapeake, Virginia"
UThyd,O9593962,3P Audience,51,Male,199831,macOS,Desktop,Microsoft Edge,"Chesapeake, Virginia"
U45Rr,P1922678,1P Audience,34,Female,60455,Android,Tablet,Microsoft Edge,"Chesapeake, Virginia"
Uman0,O3355925,1P Audience,51,Female,182793,Windows,Desktop,Microsoft Edge,"Chesapeake, Virginia"
UoxaA,P1120845,1P Audience,41,Female,106203,Linux,Laptop,Mozilla Firefox,"Chesapeake, Virginia"
UxF2Y,P8706145,1P Audience,39,Female,110122,Windows,Desktop,Microsoft Edge,"Chesapeake, Virginia"
UYniv,P4620517,1P Audience,51,Female,133456,Android,Tablet,Microsoft Edge,"Chesapeake, Virginia"
Ua0cf,O8032345,3P Audience,25,Female,41122,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UxF2Y,P3640591,Custom Audience,39,Female,110122,Windows,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
UJVXs,P3243551,3P Audience,16,Male,44963,Android,Tablet,Microsoft Edge,"Chesapeake, Virginia"
UieXR,P2218881,1P Audience,52,Male,156076,Android,Smartphone,Microsoft Edge,"Chesapeake, Virginia"
UuQZk,O9263662,3P Audience,55,Female,172899,Android,Tablet,Microsoft Edge,"Norfolk, Virginia"
UwFnN,P9594033,1P Audience,38,Male,111019,iOS,Smartphone,Safari,"Norfolk, Virginia"
UaYZh,P8628761,3P Audience,23,Female,59360,iOS,Smartphone,Safari,"Norfolk, Virginia"
UBNoy,P8583094,3P Audience,16,Female,59934,Android,Smartphone,Microsoft Edge,"Chesapeake, Virginia"
UHrmb,P7808347,1P Audience,31,Female,60478,macOS,Desktop,Microsoft Edge,"Chesapeake, Virginia"
U3ffs,O3732176,Custom Audience,17,Female,48648,Android,Tablet,Microsoft Edge,"Norfolk, Virginia"
Ug4bT,P5957763,3P Audience,45,Female,83544,Android,Smartphone,Microsoft Edge,"Virginia Beach, Virginia"
U9jrj,P1902348,Custom Audience,18,Female,58272,Linux,Laptop,Mozilla Firefox,"Chesapeake, Virginia"
Uman0,O9536421,Custom Audience,51,Female,182793,macOS,Laptop,Microsoft Edge,"Virginia Beach, Virginia"
U45Rr,P7134978,1P Audience,34,Female,60455,Android,Smartphone,Microsoft Edge,"Norfolk, Virginia"
UU8Qh,O6653694,1P Audience,18,Female,50101,Android,Tablet,Microsoft Edge,"Virginia Beach, Virginia"
UjfHy,P3257005,Custom Audience,38,Male,109803,Android,Tablet,Microsoft Edge,"Norfolk, Virginia"
UI4HS,O3972647,Custom Audience,19,Female,41723,macOS,Desktop,Microsoft Edge,"Virginia Beach, Virginia"
U45Rr,O4257618,Custom Audience,34,Female,60455,iOS,Smartphone,Safari,"Virginia Beach, Virginia"
UHrmb,O4251440,Custom Audience,31,Female,60478,macOS,Laptop,Microsoft Edge,"Norfolk, Virginia"
UHrmb,O4787156,1P Audience,31,Female,60478,Android,Tablet,Microsoft Edge,"Norfolk, Virginia"
UU8Qh,O8689181,Custom Audience,18,Female,50101,Windows,Laptop,Microsoft Edge,"Norfolk, Virginia"
Um7Um,P3452749,1P Audience,22,Male,42035,Android,Smartphone,Microsoft Edge,"Virginia Beach, Virginia"
UME9C,O4983713,1P Audience,29,Male,77975,Windows,Laptop,Microsoft Edge,"Chesapeake, Virginia"
U0Cg4,P5237983,3P Audience,17,Female,47569,Android,Tablet,Microsoft Edge,"Virginia Beach, Virginia"
